time,s0,s1,s2,s3,s4,s5,s6,s7,s8
0.0,0.0,0.0,-70.823975,0.0,0.0,4.202916,0.0,-3.0060552,1.1152902
0.02,0.0,0.0,-72.390869,0.0,0.0,4.2695864,0.0,-3.0879484,1.1163384
0.04,0.0,0.0,-31.455097,0.0,0.0,1.8807641,0.0,-1.3123038,1.1163384
0.06,0.0,0.0,-15.208652,0.0,0.0,0.93788043,0.0,-0.6050009,1.1181011
0.08,0.0,0.0,-35.041786,0.0,0.0,2.0658498,0.0,-1.4841982,1.1181011
0.1,0.0,0.0,-62.984974,0.0,0.0,3.6789566,0.0,-2.7086128,1.1183197
0.12,0.0,0.0,-72.294197,0.0,0.0,4.2085148,0.0,-3.1219421,1.1183197
0.14,0.0,0.0,-45.068222,0.0,0.0,2.6103208,0.0,-1.9472988,1.1170164
0.16,0.0,0.0,-35.71814,0.0,0.0,2.1247988,0.0,-1.5025003,1.1170164
0.18,0.0,0.0,-28.456409,0.0,0.0,1.7187225,0.0,-1.1745825,1.1154014
0.2,0.0,0.0,-17.029102,0.0,0.0,1.0821467,0.0,-0.65822604,1.1154014
0.22,0.0,0.0,4.2138376,0.0,0.0,-0.13452236,0.0,0.27797595,1.1152061
0.24,0.0,0.0,4.7707367,0.0,0.0,-0.17005627,0.0,0.29960576,1.1152061
0.26,0.0,0.0,-27.233137,0.0,0.0,1.6650521,0.0,-1.1102403,1.1149933
0.28,0.0,0.0,-39.773281,0.0,0.0,2.3889503,0.0,-1.659485,1.1149933
0.3,0.0,0.0,-17.334591,0.0,0.0,1.0814782,0.0,-0.68505794,1.1130029
0.32,0.0,0.0,-7.1283154,0.0,0.0,0.48974924,0.0,-0.24007637,1.1130029
0.34,0.0,0.0,-1.4822202,0.0,0.0,0.17071296,0.0,0.011505575,1.1081966
0.36,0.0,0.0,3.7209461,0.0,0.0,-0.111701,0.0,0.25182626,1.1081966
0.38,0.0,0.0,5.7828574,0.0,0.0,-0.22452422,0.0,0.34652204,1.1017457
0.4,0.0,0.0,-1.1580437,0.0,0.0,0.14862279,0.0,0.023220723,1.1017457
0.42,0.0,0.0,-35.06987,0.0,0.0,2.1075722,0.0,-1.4606761,1.094712
0.44,0.0,0.0,-70.592445,0.0,0.0,4.3535838,0.0,-2.9020468,1.094712
0.46,0.0,0.0,-66.040817,0.0,0.0,4.0627549,0.0,-2.7175637,1.0887973
0.48,0.0,0.0,-21.032951,0.0,0.0,1.2877021,0.0,-0.85164982,1.0887973
0.5,0.0,0.0,-15.365796,0.0,0.0,0.96800727,0.0,-0.59859105,1.0830699
