time,s0,s1,s2,s3,s4,s5,s6,s7,s8
0.0,0.0,0.0,5.8251305,0.0,0.0,-0.2225163,0.0,0.35139634,1.0657476
0.02,0.0,0.0,12.015998,0.0,0.0,-0.56612831,0.0,0.63188608,1.0675284
0.04,0.0,0.0,9.7213078,0.0,0.0,-0.43660503,0.0,0.52966792,1.0675284
0.06,0.0,0.0,5.3189731,0.0,0.0,-0.19186036,0.0,0.33047312,1.0717334
0.08,0.0,0.0,3.1296268,0.0,0.0,-0.078248664,0.0,0.22537345,1.0717334
0.1,0.0,0.0,-5.8161139,0.0,0.0,0.43324148,0.0,-0.16970692,1.0792153
0.12,0.0,0.0,-21.78581,0.0,0.0,1.4150972,0.0,-0.8316401,1.0792153
0.14,0.0,0.0,-13.847718,0.0,0.0,0.9174083,0.0,-0.50857908,1.0874977
0.16,0.0,0.0,0.22985709,0.0,0.0,0.079057767,0.0,0.090650975,1.0874977
0.18,0.0,0.0,0.17164156,0.0,0.0,0.096220424,0.0,0.097790801,1.0920167
0.2,0.0,0.0,-0.70460927,0.0,0.0,0.16046279,0.0,0.068992221,1.0920167
0.22,0.0,0.0,11.157032,0.0,0.0,-0.52436005,0.0,0.58801306,1.092541
0.24,0.0,0.0,10.461091,0.0,0.0,-0.48728215,0.0,0.55545367,1.092541
0.26,0.0,0.0,2.1659443,0.0,0.0,-0.028598793,0.0,0.17884066,1.0912588
0.28,0.0,0.0,0.094103575,0.0,0.0,0.091780178,0.0,0.089061759,1.0912588
0.3,0.0,0.0,3.3290315,0.0,0.0,-0.089677546,0.0,0.23420738,1.0882618
0.32,0.0,0.0,3.1940689,0.0,0.0,-0.078994963,0.0,0.23053573,1.0882618
0.34,0.0,0.0,6.3247843,0.0,0.0,-0.25194125,0.0,0.37300784,1.0821896
0.36,0.0,0.0,11.055296,0.0,0.0,-0.51260143,0.0,0.58864361,1.0821896
0.38,0.0,0.0,7.4265471,0.0,0.0,-0.31353545,0.0,0.42274357,1.0763209
0.4,0.0,0.0,4.1171408,0.0,0.0,-0.13185811,0.0,0.27149893,1.0763209
0.42,0.0,0.0,-12.017081,0.0,0.0,0.80538946,0.0,-0.42968659,1.072909
0.44,0.0,0.0,-9.5727339,0.0,0.0,0.65264636,0.0,-0.33110861,1.072909
0.46,0.0,0.0,3.7633388,0.0,0.0,-0.11564856,0.0,0.2525056,1.0704571
0.48,0.0,0.0,1.2545365,0.0,0.0,0.030308912,0.0,0.14379532,1.0704571
0.5,0.0,0.0,-0.43919024,0.0,0.0,0.12718235,0.0,0.069027568,1.0695615
0.52,0.0,0.0,-0.68870032,0.0,0.0,0.14111792,0.0,0.057840015,1.0695615
0.54,0.0,0.0,-3.2842808,0.0,0.0,0.29267936,0.0,-0.054464372,1.0720017
0.56,0.0,0.0,4.8632388,0.0,0.0,-0.17539306,0.0,0.30324837,1.0720017
0.58,0.0,0.0,-4.9607205,0.0,0.0,0.39268442,0.0,-0.12575097,1.0753522
0.6,0.0,0.0,-20.326826,0.0,0.0,1.3072503,0.0,-0.78134269,1.0753522
0.62,0.0,0.0,-19.150194,0.0,0.0,1.2232852,0.0,-0.73983575,1.0797142
0.64,0.0,0.0,-2.3174629,0.0,0.0,0.22047283,0.0,-0.023665436,1.0797142
0.66,0.0,0.0,-18.780317,0.0,0.0,1.1687142,0.0,-0.74563335,1.0844722
0.68,0.0,0.0,-19.781649,0.0,0.0,1.2202128,0.0,-0.79386698,1.0844722
0.7,0.0,0.0,-1.5092229,0.0,0.0,0.16614855,0.0,0.0054403644,1.0881331
0.72,0.0,0.0,-4.5389481,0.0,0.0,0.34045494,0.0,-0.12725245,1.0881331
0.74,0.0,0.0,-5.512898,0.0,0.0,0.40812932,0.0,-0.16200456,1.0905939
0.76,0.0,0.0,-0.93927926,0.0,0.0,0.14216005,0.0,0.036660102,1.0905939
0.78,0.0,0.0,-4.8020067,0.0,0.0,0.36638629,0.0,-0.1311544,1.0921483
0.8,0.0,0.0,-5.0768099,0.0,0.0,0.39407527,0.0,-0.13473211,1.0921483
0.82,0.0,0.0,6.8035865,0.0,0.0,-0.28476814,0.0,0.38937573,1.0935876
0.84,0.0,0.0,11.910707,0.0,0.0,-0.5646067,0.0,0.62325101,1.0935876
0.86,0.0,0.0,8.9347105,0.0,0.0,-0.40072782,0.0,0.48768148,1.0955199
0.88,0.0,0.0,4.8629799,0.0,0.0,-0.1774164,0.0,0.30143937,1.0955199
0.9,0.0,0.0,-0.51737708,0.0,0.0,0.12819055,0.0,0.062891939,1.0960885
0.92,0.0,0.0,-4.8062696,0.0,0.0,0.36646227,0.0,-0.13087132,1.0960885
0.94,0.0,0.0,-6.1804714,0.0,0.0,0.4586951,0.0,-0.18225208,1.0938662
0.96,0.0,0.0,3.4219148,0.0,0.0,-0.083944636,0.0,0.24586615,1.0938662
0.98,0.0,0.0,10.870182,0.0,0.0,-0.50498479,0.0,0.57780404,1.0906368
