time,s0,s1,s2,s3,s4,s5,s6,s7,s8
0.0,0.0,0.0,-35.932266,0.0,0.0,2.1670887,0.0,-1.4860152,1.0960492
0.02,0.0,0.0,-34.032482,0.0,0.0,2.0655986,0.0,-1.3976824,1.0958122
0.04,0.0,0.0,-32.988937,0.0,0.0,2.0093121,0.0,-1.3495315,1.0958122
0.06,0.0,0.0,-36.541904,0.0,0.0,2.2065559,0.0,-1.5101801,1.0938847
0.08,0.0,0.0,-46.801842,0.0,0.0,2.7950607,0.0,-1.9607018,1.0938847
0.1,0.0,0.0,-52.6385,0.0,0.0,3.138638,0.0,-2.2108946,1.0906568
0.12,0.0,0.0,-55.810047,0.0,0.0,3.3239799,0.0,-2.3479338,1.0906568
0.14,0.0,0.0,-58.711864,0.0,0.0,3.4941262,0.0,-2.4731379,1.0867556
0.16,0.0,0.0,-57.897064,0.0,0.0,3.4524377,0.0,-2.4341827,1.0867556
0.18,0.0,0.0,-53.89304,0.0,0.0,3.2208284,0.0,-2.2598382,1.0864689
0.2,0.0,0.0,-52.931328,0.0,0.0,3.1627787,0.0,-2.2196335,1.0864689
0.22,0.0,0.0,-49.621418,0.0,0.0,2.9756254,0.0,-2.072199,1.0888218
0.24,0.0,0.0,-48.079819,0.0,0.0,2.8868102,0.0,-2.0042809,1.0888218
0.26,0.0,0.0,-49.306633,0.0,0.0,2.945776,0.0,-2.0658851,1.091663
0.28,0.0,0.0,-49.781002,0.0,0.0,2.9648061,0.0,-2.0920577,1.091663
0.3,0.0,0.0,-53.106941,0.0,0.0,3.1455925,0.0,-2.2445894,1.094727
0.32,0.0,0.0,-56.021187,0.0,0.0,3.3081606,0.0,-2.3755155,1.094727
0.34,0.0,0.0,-55.87434,0.0,0.0,3.2994241,0.0,-2.368929,1.096782
0.36,0.0,0.0,-51.249043,0.0,0.0,3.0248183,0.0,-2.1718723,1.096782
0.38,0.0,0.0,-43.739502,0.0,0.0,2.5918045,0.0,-1.8438044,1.0992783
0.4,0.0,0.0,-41.569016,0.0,0.0,2.4655338,0.0,-1.7496925,1.0992783
0.42,0.0,0.0,-40.713287,0.0,0.0,2.4301935,0.0,-1.7026317,1.1010283
0.44,0.0,0.0,-41.338547,0.0,0.0,2.4814735,0.0,-1.7196644,1.1010283
0.46,0.0,0.0,-40.50827,0.0,0.0,2.4426257,0.0,-1.677328,1.101683
0.48,0.0,0.0,-41.786671,0.0,0.0,2.5193004,0.0,-1.7311927,1.101683
0.5,0.0,0.0,-44.966419,0.0,0.0,2.6953036,0.0,-1.8750941,1.1029937
0.52,0.0,0.0,-48.506451,0.0,0.0,2.8932926,0.0,-2.0340437,1.1029937
0.54,0.0,0.0,-47.284393,0.0,0.0,2.8224603,0.0,-1.9811412,1.1030393
0.56,0.0,0.0,-47.484219,0.0,0.0,2.828766,0.0,-1.994141,1.1030393
0.58,0.0,0.0,-44.05278,0.0,0.0,2.6273316,0.0,-1.8471261,1.102959
0.6,0.0,0.0,-46.581551,0.0,0.0,2.780105,0.0,-1.9527339,1.102959
0.62,0.0,0.0,-50.209236,0.0,0.0,2.9885794,0.0,-2.111652,1.1035171
0.64,0.0,0.0,-55.446953,0.0,0.0,3.2901731,0.0,-2.340768,1.1035171
0.66,0.0,0.0,-58.21669,0.0,0.0,3.4501268,0.0,-2.4617964,1.1040906
0.68,0.0,0.0,-58.632046,0.0,0.0,3.4691154,0.0,-2.4836236,1.1040906
0.7,0.0,0.0,-56.337505,0.0,0.0,3.3189896,0.0,-2.3956646,1.1036215
0.72,0.0,0.0,-52.725876,0.0,0.0,3.1020612,0.0,-2.2439572,1.1036215
0.74,0.0,0.0,-49.969456,0.0,0.0,2.956003,0.0,-2.1144589,1.1029563
0.76,0.0,0.0,-46.896252,0.0,0.0,2.7862805,0.0,-1.9746488,1.1029563
0.78,0.0,0.0,-38.379761,0.0,0.0,2.2988727,0.0,-1.5995984,1.0979301
0.8,0.0,0.0,-30.711069,0.0,0.0,1.8611322,0.0,-1.2612218,1.0979301
0.82,0.0,0.0,-24.348562,0.0,0.0,1.4900988,0.0,-0.98570162,1.0908741
0.84,0.0,0.0,-16.229782,0.0,0.0,1.0229102,0.0,-0.62992011,1.0908741
0.86,0.0,0.0,-9.8373737,0.0,0.0,0.66734833,0.0,-0.34129376,1.0859294
0.88,0.0,0.0,-12.157549,0.0,0.0,0.80794456,0.0,-0.43780808,1.0859294
0.9,0.0,0.0,-16.012976,0.0,0.0,1.0331408,0.0,-0.60437629,1.0839053
0.92,0.0,0.0,-21.030806,0.0,0.0,1.3179159,0.0,-0.82715999,1.0839053
0.94,0.0,0.0,-27.970444,0.0,0.0,1.707174,0.0,-1.1383761,1.0813533
0.96,0.0,0.0,-31.673336,0.0,0.0,1.9159421,0.0,-1.3037572,1.0813533
0.98,0.0,0.0,-31.703718,0.0,0.0,1.9199604,0.0,-1.3036488,1.0801457
1.0,0.0,0.0,-33.461586,0.0,0.0,2.020322,0.0,-1.3811401,1.0801457
1.02,0.0,0.0,-37.258026,0.0,0.0,2.2374599,0.0,-1.5481144,1.0790884
1.04,0.0,0.0,-40.123505,0.0,0.0,2.398648,0.0,-1.6760554,1.0790884
1.06,0.0,0.0,-38.314999,0.0,0.0,2.2886653,0.0,-1.6008122,1.0784006
1.08,0.0,0.0,-41.132881,0.0,0.0,2.4499216,0.0,-1.7251854,1.0784006
1.1,0.0,0.0,-47.08007,0.0,0.0,2.7939117,0.0,-1.9851105,1.0811722
1.12,0.0,0.0,-49.766552,0.0,0.0,2.9510811,0.0,-2.1015175,1.0811722
1.14,0.0,0.0,-50.415363,0.0,0.0,2.9949382,0.0,-2.1257823,1.0851841
1.16,0.0,0.0,-48.234699,0.0,0.0,2.871765,0.0,-2.0288843,1.0851841
1.18,0.0,0.0,-47.700291,0.0,0.0,2.842064,0.0,-2.0052549,1.0880553
1.2,0.0,0.0,-48.653091,0.0,0.0,2.8988029,0.0,-2.0460609,1.0880553
1.22,0.0,0.0,-49.015415,0.0,0.0,2.9222681,0.0,-2.0603956,1.0891923
1.24,0.0,0.0,-50.269302,0.0,0.0,2.9984371,0.0,-2.112389,1.0891923
1.26,0.0,0.0,-52.320301,0.0,0.0,3.121636,0.0,-2.1985784,1.0905247
1.28,0.0,0.0,-50.741695,0.0,0.0,3.0336423,0.0,-2.1273671,1.0905247
1.3,0.0,0.0,-48.948586,0.0,0.0,2.932277,0.0,-2.0476742,1.0926154
1.32,0.0,0.0,-52.716785,0.0,0.0,3.1424515,0.0,-2.2172663,1.0926154
1.34,0.0,0.0,-59.650196,0.0,0.0,3.5409641,0.0,-2.5213975,1.092712
1.36,0.0,0.0,-61.19722,0.0,0.0,3.631906,0.0,-2.5878043,1.092712
1.38,0.0,0.0,-57.576168,0.0,0.0,3.4229473,0.0,-2.4290348,1.0922821
1.4,0.0,0.0,-52.778397,0.0,0.0,3.1476315,0.0,-2.2180456,1.0922821
1.42,0.0,0.0,-50.035412,0.0,0.0,2.9938698,0.0,-2.0949893,1.0923585
1.44,0.0,0.0,-50.488365,0.0,0.0,3.0221692,0.0,-2.1134563,1.0923585
1.46,0.0,0.0,-50.900139,0.0,0.0,3.0463909,0.0,-2.131406,1.0921731
1.48,0.0,0.0,-51.141205,0.0,0.0,3.0606002,0.0,-2.1420454,1.0921731
1.5,0.0,0.0,-49.912457,0.0,0.0,2.9865465,0.0,-2.0907471,1.0930295
1.52,0.0,0.0,-48.218842,0.0,0.0,2.8851705,0.0,-2.0191989,1.0930295
1.54,0.0,0.0,-43.493641,0.0,0.0,2.6179125,0.0,-1.8090477,1.0957589
1.56,0.0,0.0,-39.24733,0.0,0.0,2.3803823,0.0,-1.6180718,1.0957589
1.58,0.0,0.0,-34.91288,0.0,0.0,2.130472,0.0,-1.4283963,1.0992243
1.6,0.0,0.0,-31.252018,0.0,0.0,1.9161495,0.0,-1.2704388,1.0992243
1.62,0.0,0.0,-28.958138,0.0,0.0,1.7777842,0.0,-1.174375,1.1003577
1.64,0.0,0.0,-28.175203,0.0,0.0,1.7314194,0.0,-1.1405684,1.1003577
1.66,0.0,0.0,-26.40856,0.0,0.0,1.629155,0.0,-1.0628755,1.1002398
1.68,0.0,0.0,-24.61182,0.0,0.0,1.5254516,0.0,-0.98421539,1.1002398
1.7,0.0,0.0,-21.714668,0.0,0.0,1.3623343,0.0,-0.85434963,1.1004387
1.72,0.0,0.0,-22.497648,0.0,0.0,1.4089011,0.0,-0.88729329,1.1004387
1.74,0.0,0.0,-25.870441,0.0,0.0,1.6007178,0.0,-1.0365515,1.1008401
1.76,0.0,0.0,-23.088051,0.0,0.0,1.4378445,0.0,-0.91643307,1.1008401
1.78,0.0,0.0,-18.320412,0.0,0.0,1.1604357,0.0,-0.70963434,1.1009092
1.8,0.0,0.0,-15.782598,0.0,0.0,1.0187003,0.0,-0.59548511,1.1009092
1.82,0.0,0.0,-13.696537,0.0,0.0,0.90484585,0.0,-0.4995869,1.099501
1.84,0.0,0.0,-13.986696,0.0,0.0,0.92136913,0.0,-0.51220501,1.099501
1.86,0.0,0.0,-14.34735,0.0,0.0,0.94439946,0.0,-0.52618078,1.0983057
1.88,0.0,0.0,-16.517832,0.0,0.0,1.0602636,0.0,-0.62719762,1.0983057
1.9,0.0,0.0,-22.250547,0.0,0.0,1.3731674,0.0,-0.88990937,1.0993553
1.92,0.0,0.0,-24.206388,0.0,0.0,1.4758873,0.0,-0.98238311,1.0993553
1.94,0.0,0.0,-26.650829,0.0,0.0,1.6166075,0.0,-1.0893732,1.1016896
1.96,0.0,0.0,-31.652292,0.0,0.0,1.9067731,0.0,-1.3066509,1.1016896
1.98,0.0,0.0,-35.190681,0.0,0.0,2.1172417,0.0,-1.4570203,1.1031638
2.0,0.0,0.0,-38.748375,0.0,0.0,2.3314544,0.0,-1.6065026,1.1031638
2.02,0.0,0.0,-38.176003,0.0,0.0,2.299046,0.0,-1.5811674,1.1018553
2.04,0.0,0.0,-31.625597,0.0,0.0,1.9157025,0.0,-1.2987211,1.1018553
2.06,0.0,0.0,-21.820454,0.0,0.0,1.3475911,0.0,-0.87187989,1.0974218
2.08,0.0,0.0,-12.715277,0.0,0.0,0.82835088,0.0,-0.47002305,1.0974218
2.1,0.0,0.0,-7.1092949,0.0,0.0,0.51425553,0.0,-0.21871235,1.0919684
2.12,0.0,0.0,-2.6893542,0.0,0.0,0.26385196,0.0,-0.022616826,1.0919684
2.14,0.0,0.0,-4.0017257,0.0,0.0,0.33656391,0.0,-0.082023888,1.0868583
2.16,0.0,0.0,-3.394299,0.0,0.0,0.30616954,0.0,-0.052262931,1.0868583
2.18,0.0,0.0,-2.3958828,0.0,0.0,0.25938459,0.0,-0.0011742894,1.0827074
2.2,0.0,0.0,-0.58159733,0.0,0.0,0.15901335,0.0,0.080824655,1.0827074
2.22,0.0,0.0,1.9553219,0.0,0.0,0.008388083,0.0,0.18846687,1.0812609
2.24,0.0,0.0,3.932126,0.0,0.0,-0.10878583,0.0,0.27246471,1.0812609
2.26,0.0,0.0,5.6345835,0.0,0.0,-0.20918521,0.0,0.3449007,1.0801367
2.28,0.0,0.0,4.747014,0.0,0.0,-0.15995392,0.0,0.30452618,1.0801367
2.3,0.0,0.0,5.2587051,0.0,0.0,-0.1885736,0.0,0.32736993,1.0809627
2.32,0.0,0.0,4.9104133,0.0,0.0,-0.1711204,0.0,0.31006765,1.0809627
2.34,0.0,0.0,3.5307965,0.0,0.0,-0.098764935,0.0,0.24441318,1.0826308
2.36,0.0,0.0,5.1570783,0.0,0.0,-0.18860058,0.0,0.31814865,1.0826308
2.38,0.0,0.0,5.9357429,0.0,0.0,-0.23012608,0.0,0.35458916,1.0852269
2.4,0.0,0.0,5.8096366,0.0,0.0,-0.22790664,0.0,0.34548849,1.0852269
2.42,0.0,0.0,3.9930129,0.0,0.0,-0.13046752,0.0,0.26096331,1.0867133
2.44,0.0,0.0,0.37700969,0.0,0.0,0.074378977,0.0,0.10063778,1.0867133
