time,s0,s1,s2,s3,s4,s5,s6,s7,s8
0.0,0.0,0.0,5.4511271,0.0,0.0,-0.21849809,0.0,0.3205956,1.0778412
0.02,0.0,0.0,9.043745,0.0,0.0,-0.4163808,0.0,0.48438636,1.0795424
0.04,0.0,0.0,7.1044741,0.0,0.0,-0.30987636,0.0,0.39587776,1.0795424
0.06,0.0,0.0,3.3703818,0.0,0.0,-0.10401153,0.0,0.22567844,1.0826544
0.08,0.0,0.0,-0.13828021,0.0,0.0,0.092981344,0.0,0.068566318,1.0826544
0.1,0.0,0.0,6.7592254,0.0,0.0,-0.28956488,0.0,0.38138751,1.0856646
0.12,0.0,0.0,5.6597447,0.0,0.0,-0.22797373,0.0,0.33218459,1.0856646
0.14,0.0,0.0,0.93954933,0.0,0.0,0.035164879,0.0,0.11917682,1.0884523
0.16,0.0,0.0,7.9431839,0.0,0.0,-0.35581489,0.0,0.43441768,1.0884523
0.18,0.0,0.0,1.6879909,0.0,0.0,-0.0040933598,0.0,0.15421124,1.0931767
0.2,0.0,0.0,-0.79732907,0.0,0.0,0.14110832,0.0,0.046572877,1.0931767
0.22,0.0,0.0,11.498916,0.0,0.0,-0.54921998,0.0,0.59788312,1.0987829
0.24,0.0,0.0,14.933351,0.0,0.0,-0.73575581,0.0,0.75654019,1.0987829
0.26,0.0,0.0,15.226107,0.0,0.0,-0.75108751,0.0,0.77057966,1.1041377
0.28,0.0,0.0,11.833742,0.0,0.0,-0.56836351,0.0,0.61285337,1.1041377
0.3,0.0,0.0,6.2046089,0.0,0.0,-0.26301988,0.0,0.35269293,1.1053289
0.32,0.0,0.0,-3.5143716,0.0,0.0,0.27395788,0.0,-0.089285527,1.1053289
0.34,0.0,0.0,-7.2668386,0.0,0.0,0.47760183,0.0,-0.26262933,1.1027728
0.36,0.0,0.0,0.21685319,0.0,0.0,0.06180841,0.0,0.075760066,1.1027728
0.38,0.0,0.0,3.1645217,0.0,0.0,-0.099873908,0.0,0.2106079,1.0983526
0.4,0.0,0.0,2.4540575,0.0,0.0,-0.061267265,0.0,0.17767657,1.0983526
0.42,0.0,0.0,6.0625954,0.0,0.0,-0.25737166,0.0,0.34429049,1.093287
0.44,0.0,0.0,9.4115562,0.0,0.0,-0.43680834,0.0,0.50081896,1.093287
0.46,0.0,0.0,8.2231789,0.0,0.0,-0.37037016,0.0,0.44739272,1.0888832
0.48,0.0,0.0,10.027005,0.0,0.0,-0.4701779,0.0,0.52933242,1.0888832
0.5,0.0,0.0,9.7009344,0.0,0.0,-0.44983069,0.0,0.51630752,1.0852273
0.52,0.0,0.0,15.21509,0.0,0.0,-0.75106685,0.0,0.76950614,1.0852273
0.54,0.0,0.0,16.940964,0.0,0.0,-0.84358979,0.0,0.8501196,1.08261
0.56,0.0,0.0,17.424891,0.0,0.0,-0.86847496,0.0,0.87366295,1.08261
0.58,0.0,0.0,17.540573,0.0,0.0,-0.87446652,0.0,0.87924634,1.0803877
0.6,0.0,0.0,16.673868,0.0,0.0,-0.82884084,0.0,0.83804284,1.0803877
0.62,0.0,0.0,15.203675,0.0,0.0,-0.74961896,0.0,0.76976056,1.0774227
0.64,0.0,0.0,13.511128,0.0,0.0,-0.6573214,0.0,0.69208856,1.0774227
0.66,0.0,0.0,12.524009,0.0,0.0,-0.60269827,0.0,0.64752383,1.0754435
0.68,0.0,0.0,13.990335,0.0,0.0,-0.68117613,0.0,0.71623416,1.0754435
0.7,0.0,0.0,13.101534,0.0,0.0,-0.63229817,0.0,0.67569322,1.0728554
0.72,0.0,0.0,10.99145,0.0,0.0,-0.51772565,0.0,0.57813615,1.0728554
0.74,0.0,0.0,9.9301157,0.0,0.0,-0.46119379,0.0,0.52823996,1.0729396
0.76,0.0,0.0,2.3599277,0.0,0.0,-0.045268765,0.0,0.18219637,1.0729396
0.78,0.0,0.0,-2.9090402,0.0,0.0,0.25637989,0.0,-0.050055314,1.0755193
0.8,0.0,0.0,3.2897718,0.0,0.0,-0.091776082,0.0,0.2280323,1.0755193
0.82,0.0,0.0,9.4053755,0.0,0.0,-0.43309438,0.0,0.50370442,1.0787354
0.84,0.0,0.0,11.627423,0.0,0.0,-0.55403172,0.0,0.60608422,1.0787354
0.86,0.0,0.0,8.0590038,0.0,0.0,-0.36225982,0.0,0.4396276,1.0819086
0.88,0.0,0.0,-2.7188134,0.0,0.0,0.23620992,0.0,-0.048543974,1.0819086
0.9,0.0,0.0,1.5577754,0.0,0.0,-0.0085001278,0.0,0.13967899,1.0832694
0.92,0.0,0.0,7.1541266,0.0,0.0,-0.31717303,0.0,0.39442733,1.0832694
0.94,0.0,0.0,8.1889658,0.0,0.0,-0.37302611,0.0,0.44247744,1.0848492
0.96,0.0,0.0,1.7948993,0.0,0.0,-0.017599319,0.0,0.15339491,1.0848492
0.98,0.0,0.0,8.9372349,0.0,0.0,-0.41174495,0.0,0.47850311,1.0853952
1.0,0.0,0.0,4.9483318,0.0,0.0,-0.18920219,0.0,0.29872501,1.0853952
1.02,0.0,0.0,-7.480526,0.0,0.0,0.51388843,0.0,-0.25523002,1.0866327
1.04,0.0,0.0,-1.0990336,0.0,0.0,0.13547713,0.0,0.016672068,1.0866327
1.06,0.0,0.0,-1.2475516,0.0,0.0,0.14697463,0.0,0.012258465,1.0892991
1.08,0.0,0.0,0.14382839,0.0,0.0,0.069762297,0.0,0.075561458,1.0892991
1.1,0.0,0.0,-3.2910686,0.0,0.0,0.25106503,0.0,-0.086915747,1.0938935
1.12,0.0,0.0,-38.170803,0.0,0.0,2.2517727,0.0,-1.6228323,1.0938935
1.14,0.0,0.0,-4.0946951,0.0,0.0,0.29913484,0.0,-0.12068139,1.1006218
1.16,0.0,0.0,6.8882842,0.0,0.0,-0.30267371,0.0,0.38225783,1.1006218
1.18,0.0,0.0,-4.5782461,0.0,0.0,0.3404673,0.0,-0.1324881,1.1068068
1.2,0.0,0.0,-14.230543,0.0,0.0,0.90708718,0.0,-0.54891047,1.1068068
1.22,0.0,0.0,1.5971103,0.0,0.0,0.0026294511,0.0,0.15038187,1.1132994
1.24,0.0,0.0,13.507743,0.0,0.0,-0.66192991,0.0,0.6875313,1.1132994
