time,s0,s1,s2,s3,s4,s5,s6,s7
35.96,0.0,0.0,5.4042273,0.0,0.0,0.0,0.31958294,1.0947134
35.98,0.0,0.0,3.1099494,0.0,0.0,0.0,0.21636952,1.0884552
36.0,0.0,0.0,-6.2489772,0.0,0.0,0.0,-0.19847309,1.0884552
36.02,0.0,0.0,7.5523682,0.0,0.0,0.0,0.42161623,1.0845206
36.04,0.0,0.0,7.1333294,0.0,0.0,0.0,0.40205065,1.0845206
36.06,0.0,0.0,-0.065259814,0.0,0.0,0.0,0.070332283,1.0810395
36.08,0.0,0.0,-3.8290529,0.0,0.0,0.0,-0.10439325,1.0810395
36.1,0.0,0.0,-26.832502,0.0,0.0,0.0,-1.1311631,1.0781628
36.12,0.0,0.0,-4.6133337,0.0,0.0,0.0,-0.13339664,1.0781628
36.14,0.0,0.0,3.6827173,0.0,0.0,0.0,0.24365935,1.0741684
36.16,0.0,0.0,-32.616646,0.0,0.0,0.0,-1.3663785,1.0741684
36.18,0.0,0.0,-9.7444315,0.0,0.0,0.0,-0.35687233,1.0718386
36.2,0.0,0.0,3.5794015,0.0,0.0,0.0,0.24353623,1.0718386
36.22,0.0,0.0,9.7978945,0.0,0.0,0.0,0.52504254,1.070384
36.24,0.0,0.0,2.7387567,0.0,0.0,0.0,0.20695783,1.070384
36.26,0.0,0.0,-9.9437666,0.0,0.0,0.0,-0.36097103,1.0720456
36.28,0.0,0.0,-16.434723,0.0,0.0,0.0,-0.66708236,1.0720456
36.3,0.0,0.0,-28.615065,0.0,0.0,0.0,-1.1906627,1.0766734
36.32,0.0,0.0,3.3015623,0.0,0.0,0.0,0.2224156,1.0766734
36.34,0.0,0.0,5.1876411,0.0,0.0,0.0,0.3116507,1.0812283
36.36,0.0,0.0,-2.3995023,0.0,0.0,0.0,-0.038252407,1.0812283
36.38,0.0,0.0,-22.971403,0.0,0.0,0.0,-0.98260718,1.087575
36.4,0.0,0.0,-69.524803,0.0,0.0,0.0,-3.0342933,1.087575
36.42,0.0,0.0,-24.334202,0.0,0.0,0.0,-1.0427985,1.0955892
36.44,0.0,0.0,-53.52216,0.0,0.0,0.0,-2.3195114,1.0955892
36.46,0.0,0.0,-25.308443,0.0,0.0,0.0,-1.0776379,1.1019251
36.48,0.0,0.0,-15.344866,0.0,0.0,0.0,-0.62579845,1.1019251
36.5,0.0,0.0,-12.46207,0.0,0.0,0.0,-0.4907918,1.1078502
36.52,0.0,0.0,-2.2359941,0.0,0.0,0.0,-0.034245021,1.1078502
36.54,0.0,0.0,2.7687201,0.0,0.0,0.0,0.19380973,1.1112829
36.56,0.0,0.0,0.24854964,0.0,0.0,0.0,0.079077942,1.1112829
36.58,0.0,0.0,-1.7913623,0.0,0.0,0.0,-0.013318312,1.1126057
36.6,0.0,0.0,-5.5955706,0.0,0.0,0.0,-0.18670584,1.1126057
36.62,0.0,0.0,0.054568052,0.0,0.0,0.0,0.071207887,1.1131104
36.64,0.0,0.0,-5.8321762,0.0,0.0,0.0,-0.1886903,1.1131104
36.66,0.0,0.0,-6.4453082,0.0,0.0,0.0,-0.2165879,1.1137974
36.68,0.0,0.0,7.3769994,0.0,0.0,0.0,0.41113389,1.1137974
36.7,0.0,0.0,13.806342,0.0,0.0,0.0,0.7087065,1.1144732
36.72,0.0,0.0,13.064556,0.0,0.0,0.0,0.67398035,1.1144732
36.74,0.0,0.0,13.332943,0.0,0.0,0.0,0.68622807,1.1139764
36.76,0.0,0.0,13.549796,0.0,0.0,0.0,0.69658783,1.1139764
36.78,0.0,0.0,16.55102,0.0,0.0,0.0,0.83559561,1.1122911
36.8,0.0,0.0,13.345358,0.0,0.0,0.0,0.68850184,1.1122911
36.82,0.0,0.0,11.602419,0.0,0.0,0.0,0.60679288,1.1084979
36.84,0.0,0.0,5.3131442,0.0,0.0,0.0,0.32028336,1.1084979
36.86,0.0,0.0,4.792345,0.0,0.0,0.0,0.29502714,1.1031296
36.88,0.0,0.0,-1.064031,0.0,0.0,0.0,0.024443984,1.1031296
36.9,0.0,0.0,-24.542555,0.0,0.0,0.0,-1.0286468,1.099067
36.92,0.0,0.0,-25.47057,0.0,0.0,0.0,-1.076547,1.099067
36.94,0.0,0.0,-1.3291893,0.0,0.0,0.0,0.0084301386,1.0960809
36.96,0.0,0.0,0.099695772,0.0,0.0,0.0,0.076697007,1.0960809
36.98,0.0,0.0,6.6098843,0.0,0.0,0.0,0.38084648,1.0941969
37.0,0.0,0.0,12.183157,0.0,0.0,0.0,0.63511418,1.0941969
37.02,0.0,0.0,17.839142,0.0,0.0,0.0,0.89679727,1.0938998
37.04,0.0,0.0,18.658634,0.0,0.0,0.0,0.93553933,1.0938998
37.06,0.0,0.0,8.6607809,0.0,0.0,0.0,0.47202879,1.0922863
37.08,0.0,0.0,-6.5781794,0.0,0.0,0.0,-0.22806544,1.0922863
37.1,0.0,0.0,-6.1991057,0.0,0.0,0.0,-0.21143408,1.0889709
37.12,0.0,0.0,9.5400333,0.0,0.0,0.0,0.51065569,1.0889709
37.14,0.0,0.0,16.588051,0.0,0.0,0.0,0.83886577,1.0854112
37.16,0.0,0.0,15.201793,0.0,0.0,0.0,0.77357722,1.0854112
37.18,0.0,0.0,-4.2655997,0.0,0.0,0.0,-0.10770319,1.0829614
37.2,0.0,0.0,1.1442074,0.0,0.0,0.0,0.13202192,1.0829614
37.22,0.0,0.0,10.13826,0.0,0.0,0.0,0.53531275,1.0833104
37.24,0.0,0.0,6.1161814,0.0,0.0,0.0,0.34859953,1.0833104
37.26,0.0,0.0,-4.1870251,0.0,0.0,0.0,-0.12043734,1.0858634
37.28,0.0,0.0,-8.922122,0.0,0.0,0.0,-0.33426448,1.0858634
37.3,0.0,0.0,3.2277281,0.0,0.0,0.0,0.21638235,1.0902171
37.32,0.0,0.0,9.9397831,0.0,0.0,0.0,0.52219995,1.0902171
37.34,0.0,0.0,11.19541,0.0,0.0,0.0,0.58025688,1.0929863
37.36,0.0,0.0,14.532634,0.0,0.0,0.0,0.73492665,1.0929863
37.38,0.0,0.0,13.553043,0.0,0.0,0.0,0.6890706,1.0944483
37.4,0.0,0.0,10.504911,0.0,0.0,0.0,0.54885091,1.0944483
37.42,0.0,0.0,13.869706,0.0,0.0,0.0,0.70328548,1.0934424
37.44,0.0,0.0,10.342033,0.0,0.0,0.0,0.54034832,1.0934424
37.46,0.0,0.0,-1.2241112,0.0,0.0,0.0,0.027870427,1.0912479
37.48,0.0,0.0,10.120655,0.0,0.0,0.0,0.53150965,1.0912479
37.5,0.0,0.0,14.387042,0.0,0.0,0.0,0.72796151,1.0876516
37.52,0.0,0.0,13.986953,0.0,0.0,0.0,0.70909211,1.0876516
37.54,0.0,0.0,4.486084,0.0,0.0,0.0,0.27937839,1.0845727
37.56,0.0,0.0,5.559247,0.0,0.0,0.0,0.32650612,1.0845727
37.58,0.0,0.0,9.5637016,0.0,0.0,0.0,0.50846375,1.081165
37.6,0.0,0.0,4.7661548,0.0,0.0,0.0,0.28902043,1.081165
37.62,0.0,0.0,8.0453224,0.0,0.0,0.0,0.43779564,1.0796261
37.64,0.0,0.0,12.952973,0.0,0.0,0.0,0.66178608,1.0796261
37.66,0.0,0.0,4.4278193,0.0,0.0,0.0,0.27146046,1.0784053
37.68,0.0,0.0,-2.4013383,0.0,0.0,0.0,-0.034390519,1.0784053
37.7,0.0,0.0,7.749464,0.0,0.0,0.0,0.42082951,1.0783269
37.72,0.0,0.0,4.5733452,0.0,0.0,0.0,0.28459236,1.0783269
37.74,0.0,0.0,13.802184,0.0,0.0,0.0,0.70274753,1.0812832
37.76,0.0,0.0,15.404626,0.0,0.0,0.0,0.77771587,1.0812832
37.78,0.0,0.0,16.929043,0.0,0.0,0.0,0.8491604,1.0846288
37.8,0.0,0.0,16.995127,0.0,0.0,0.0,0.85168954,1.0846288
37.82,0.0,0.0,15.044102,0.0,0.0,0.0,0.75932026,1.0895189
37.84,0.0,0.0,12.900786,0.0,0.0,0.0,0.65972805,1.0895189
37.86,0.0,0.0,11.532256,0.0,0.0,0.0,0.59679424,1.0938088
37.88,0.0,0.0,12.534993,0.0,0.0,0.0,0.64435017,1.0938088
37.9,0.0,0.0,13.338815,0.0,0.0,0.0,0.68084542,1.0979099
37.92,0.0,0.0,8.4961691,0.0,0.0,0.0,0.45873085,1.0979099
37.94,0.0,0.0,0.3762207,0.0,0.0,0.0,0.089837975,1.100051
37.96,0.0,0.0,5.4156661,0.0,0.0,0.0,0.31249422,1.100051
37.98,0.0,0.0,6.1015081,0.0,0.0,0.0,0.34536658,1.0998167
38.0,0.0,0.0,7.5010514,0.0,0.0,0.0,0.40823851,1.0998167
38.02,0.0,0.0,11.851863,0.0,0.0,0.0,0.60830592,1.0996858
38.04,0.0,0.0,13.419297,0.0,0.0,0.0,0.68107508,1.0996858
38.06,0.0,0.0,13.762258,0.0,0.0,0.0,0.69663988,1.0985123
38.08,0.0,0.0,13.8193,0.0,0.0,0.0,0.69886957,1.0985123
38.1,0.0,0.0,12.751654,0.0,0.0,0.0,0.64811024,1.0976529
38.12,0.0,0.0,11.417546,0.0,0.0,0.0,0.58530125,1.0976529
38.14,0.0,0.0,6.6078777,0.0,0.0,0.0,0.36175786,1.0968499
38.16,0.0,0.0,-1.3654443,0.0,0.0,0.0,-0.0033258375,1.0968499
38.18,0.0,0.0,2.9635298,0.0,0.0,0.0,0.19079945,1.0968896
38.2,0.0,0.0,-6.9481425,0.0,0.0,0.0,-0.25246646,1.0968896
38.22,0.0,0.0,0.25822365,0.0,0.0,0.0,0.074943124,1.0987977
38.24,0.0,0.0,7.1098728,0.0,0.0,0.0,0.38783604,1.0987977
38.26,0.0,0.0,9.7005415,0.0,0.0,0.0,0.50612652,1.10118
38.28,0.0,0.0,6.5493765,0.0,0.0,0.0,0.3626405,1.10118
38.3,0.0,0.0,0.010836095,0.0,0.0,0.0,0.072440748,1.103758
38.32,0.0,0.0,5.3265719,0.0,0.0,0.0,0.3074404,1.103758
38.34,0.0,0.0,2.6474245,0.0,0.0,0.0,0.18338058,1.1057812
38.36,0.0,0.0,0.17800459,0.0,0.0,0.0,0.074633101,1.1057812
38.38,0.0,0.0,8.912158,0.0,0.0,0.0,0.47231716,1.1071618
38.4,0.0,0.0,12.332085,0.0,0.0,0.0,0.63064045,1.1071618
38.42,0.0,0.0,11.9218,0.0,0.0,0.0,0.61100176,1.105767
38.44,0.0,0.0,10.049191,0.0,0.0,0.0,0.52302817,1.105767
38.46,0.0,0.0,4.793725,0.0,0.0,0.0,0.27920729,1.1041499
38.48,0.0,0.0,0.56088716,0.0,0.0,0.0,0.085698188,1.1041499
38.5,0.0,0.0,-9.6286211,0.0,0.0,0.0,-0.36526232,1.100517
38.52,0.0,0.0,5.1161494,0.0,0.0,0.0,0.29672975,1.100517
38.54,0.0,0.0,6.0275669,0.0,0.0,0.0,0.3410976,1.0961663
38.56,0.0,0.0,-1.3544776,0.0,0.0,0.0,0.0089414138,1.0961663
38.58,0.0,0.0,6.3349385,0.0,0.0,0.0,0.35003754,1.0916193
38.6,0.0,0.0,8.4793549,0.0,0.0,0.0,0.45011612,1.0916193
38.62,0.0,0.0,9.7931232,0.0,0.0,0.0,0.51003354,1.0867655
38.64,0.0,0.0,9.6797323,0.0,0.0,0.0,0.5038585,1.0867655
38.66,0.0,0.0,-1.4501129,0.0,0.0,0.0,-0.0025300723,1.0832254
38.68,0.0,0.0,-3.2294919,0.0,0.0,0.0,-0.081115697,1.0832254
38.7,0.0,0.0,3.7277911,0.0,0.0,0.0,0.23759542,1.0829688
38.72,0.0,0.0,12.124492,0.0,0.0,0.0,0.6179379,1.0829688
38.74,0.0,0.0,13.727828,0.0,0.0,0.0,0.69308119,1.0842716
38.76,0.0,0.0,13.196659,0.0,0.0,0.0,0.6680892,1.0842716
38.78,0.0,0.0,10.892963,0.0,0.0,0.0,0.56029842,1.0856781
38.8,0.0,0.0,5.787127,0.0,0.0,0.0,0.32292603,1.0856781
38.82,0.0,0.0,-0.48293597,0.0,0.0,0.0,0.034258613,1.0869062
38.84,0.0,0.0,-8.3275681,0.0,0.0,0.0,-0.31484436,1.0869062
38.86,0.0,0.0,4.9473829,0.0,0.0,0.0,0.2865624,1.0864763
38.88,0.0,0.0,10.382757,0.0,0.0,0.0,0.5388207,1.0864763
38.9,0.0,0.0,12.01585,0.0,0.0,0.0,0.61492215,1.0850091
38.92,0.0,0.0,10.935479,0.0,0.0,0.0,0.56493245,1.0850091
38.94,0.0,0.0,11.655499,0.0,0.0,0.0,0.59945061,1.0805668
38.96,0.0,0.0,12.841347,0.0,0.0,0.0,0.65654519,1.0805668
38.98,0.0,0.0,13.796108,0.0,0.0,0.0,0.70351233,1.0765216
39.0,0.0,0.0,9.179966,0.0,0.0,0.0,0.49291434,1.0765216
39.02,0.0,0.0,7.2786431,0.0,0.0,0.0,0.40424623,1.0747945
39.04,0.0,0.0,4.7416215,0.0,0.0,0.0,0.28963556,1.0747945
39.06,0.0,0.0,3.2869623,0.0,0.0,0.0,0.2239499,1.0752895
39.08,0.0,0.0,6.1350675,0.0,0.0,0.0,0.35248803,1.0752895
39.1,0.0,0.0,10.267583,0.0,0.0,0.0,0.54298987,1.0768694
39.12,0.0,0.0,7.3858519,0.0,0.0,0.0,0.4100944,1.0768694
39.14,0.0,0.0,-2.4048858,0.0,0.0,0.0,-0.031342739,1.0786747
39.16,0.0,0.0,0.69835061,0.0,0.0,0.0,0.10665966,1.0786747
39.18,0.0,0.0,7.9737353,0.0,0.0,0.0,0.43662523,1.0792874
39.2,0.0,0.0,10.427783,0.0,0.0,0.0,0.54988645,1.0792874
39.22,0.0,0.0,8.6961889,0.0,0.0,0.0,0.46902651,1.0759652
39.24,0.0,0.0,0.13203272,0.0,0.0,0.0,0.081859529,1.0759652
39.26,0.0,0.0,-3.0443738,0.0,0.0,0.0,-0.064142561,1.0705285
39.28,0.0,0.0,-1.7797837,0.0,0.0,0.0,-0.013726568,1.0705285
39.3,0.0,0.0,-4.9652414,0.0,0.0,0.0,-0.15461262,1.0664448
39.32,0.0,0.0,-17.42909,0.0,0.0,0.0,-0.71591385,1.0664448
39.34,0.0,0.0,-18.208578,0.0,0.0,0.0,-0.74672418,1.0638028
39.36,0.0,0.0,-9.6240387,0.0,0.0,0.0,-0.36422734,1.0638028
39.38,0.0,0.0,-23.342417,0.0,0.0,0.0,-0.97596434,1.0637279
39.4,0.0,0.0,-25.883793,0.0,0.0,0.0,-1.080055,1.0637279
39.42,0.0,0.0,4.2030869,0.0,0.0,0.0,0.2683528,1.065703
39.44,0.0,0.0,11.57015,0.0,0.0,0.0,0.60747367,1.065703
39.46,0.0,0.0,7.9019909,0.0,0.0,0.0,0.43948124,1.0706218
39.48,0.0,0.0,-13.996492,0.0,0.0,0.0,-0.53005745,1.0706218
39.5,0.0,0.0,2.3389792,0.0,0.0,0.0,0.18474878,1.0757393
39.52,0.0,0.0,7.3827286,0.0,0.0,0.0,0.41430105,1.0757393
39.54,0.0,0.0,6.8341022,0.0,0.0,0.0,0.39133527,1.0814332
39.56,0.0,0.0,9.7460413,0.0,0.0,0.0,0.52334859,1.0814332
39.58,0.0,0.0,10.319087,0.0,0.0,0.0,0.54987482,1.0878036
39.6,0.0,0.0,6.4222107,0.0,0.0,0.0,0.3681169,1.0878036
39.62,0.0,0.0,5.9525709,0.0,0.0,0.0,0.34580179,1.092627
39.64,0.0,0.0,7.7141852,0.0,0.0,0.0,0.42746873,1.092627
39.66,0.0,0.0,8.9258604,0.0,0.0,0.0,0.4830785,1.0950047
39.68,0.0,0.0,7.5905709,0.0,0.0,0.0,0.4229665,1.0950047
39.7,0.0,0.0,11.497832,0.0,0.0,0.0,0.6027614,1.0977299
39.72,0.0,0.0,9.973156,0.0,0.0,0.0,0.53560747,1.0977299
39.74,0.0,0.0,7.0633917,0.0,0.0,0.0,0.40603188,1.09999
39.76,0.0,0.0,11.70122,0.0,0.0,0.0,0.6134818,1.09999
39.78,0.0,0.0,15.899897,0.0,0.0,0.0,0.80547345,1.0988629
39.8,0.0,0.0,16.152933,0.0,0.0,0.0,0.81554616,1.0988629
39.82,0.0,0.0,13.977098,0.0,0.0,0.0,0.71186464,1.0974114
39.84,0.0,0.0,13.739563,0.0,0.0,0.0,0.69904726,1.0974114
39.86,0.0,0.0,14.575826,0.0,0.0,0.0,0.73714838,1.0956995
39.88,0.0,0.0,14.829441,0.0,0.0,0.0,0.74796591,1.0956995
39.9,0.0,0.0,14.958094,0.0,0.0,0.0,0.75386042,1.093188
39.92,0.0,0.0,11.223862,0.0,0.0,0.0,0.58067507,1.093188
39.94,0.0,0.0,8.050952,0.0,0.0,0.0,0.43397812,1.0927352
39.96,0.0,0.0,10.096174,0.0,0.0,0.0,0.53014378,1.0927352
39.98,0.0,0.0,7.7634592,0.0,0.0,0.0,0.42500338,1.093215
40.0,0.0,0.0,-14.742757,0.0,0.0,0.0,-0.587073,1.093215
40.02,0.0,0.0,-1.0306388,0.0,0.0,0.0,0.020588547,1.0955843
40.04,0.0,0.0,-22.806107,0.0,0.0,0.0,-0.92491087,1.0955843
40.06,0.0,0.0,-11.201466,0.0,0.0,0.0,-0.42236566,1.0957712
40.08,0.0,0.0,-41.349808,0.0,0.0,0.0,-1.6956711,1.0957712
40.1,0.0,0.0,-2.5316098,0.0,0.0,0.0,-0.037308041,1.0951777
40.12,0.0,0.0,-23.140261,0.0,0.0,0.0,-0.95329506,1.0951777
40.14,0.0,0.0,-0.94632345,0.0,0.0,0.0,0.032323328,1.0944674
40.16,0.0,0.0,0.95013499,0.0,0.0,0.0,0.1319699,1.0944674
40.18,0.0,0.0,-8.89814,0.0,0.0,0.0,-0.32536453,1.0939236
40.2,0.0,0.0,-39.050755,0.0,0.0,0.0,-1.6328911,1.0939236
40.22,0.0,0.0,2.5014317,0.0,0.0,0.0,0.1884089,1.0931388
40.24,0.0,0.0,6.1513147,0.0,0.0,0.0,0.35283188,1.0931388
40.26,0.0,0.0,-6.7036419,0.0,0.0,0.0,-0.23538183,1.0916057
40.28,0.0,0.0,-6.4296837,0.0,0.0,0.0,-0.22269605,1.0916057
40.3,0.0,0.0,-4.6778941,0.0,0.0,0.0,-0.14298786,1.0901716
40.32,0.0,0.0,0.60451686,0.0,0.0,0.0,0.098609311,1.0901716
40.34,0.0,0.0,3.4758334,0.0,0.0,0.0,0.2295225,1.0865502
40.36,0.0,0.0,6.565032,0.0,0.0,0.0,0.37447719,1.0865502
40.38,0.0,0.0,14.778411,0.0,0.0,0.0,0.75246853,1.0840008
40.4,0.0,0.0,6.1738815,0.0,0.0,0.0,0.36454052,1.0840008
40.42,0.0,0.0,10.180751,0.0,0.0,0.0,0.54346809,1.0860713
40.44,0.0,0.0,16.340248,0.0,0.0,0.0,0.82530746,1.0860713
40.46,0.0,0.0,16.432076,0.0,0.0,0.0,0.82937563,1.0904386
40.48,0.0,0.0,13.87496,0.0,0.0,0.0,0.70992983,1.0904386
40.5,0.0,0.0,9.287056,0.0,0.0,0.0,0.49881198,1.0942512
40.52,0.0,0.0,12.816797,0.0,0.0,0.0,0.65938976,1.0942512
40.54,0.0,0.0,9.8034897,0.0,0.0,0.0,0.51930589,1.0966653
40.56,0.0,0.0,1.5708452,0.0,0.0,0.0,0.14242524,1.0966653
40.58,0.0,0.0,8.9515657,0.0,0.0,0.0,0.47789169,1.0981092
40.6,0.0,0.0,8.2451077,0.0,0.0,0.0,0.44491173,1.0981092
40.62,0.0,0.0,4.1141276,0.0,0.0,0.0,0.25566431,1.0998007
40.64,0.0,0.0,7.6032853,0.0,0.0,0.0,0.41637464,1.0998007
40.66,0.0,0.0,9.9356546,0.0,0.0,0.0,0.52453112,1.1000146
40.68,0.0,0.0,5.463346,0.0,0.0,0.0,0.32224917,1.1000146
40.7,0.0,0.0,7.3370018,0.0,0.0,0.0,0.40703014,1.0976444
40.72,0.0,0.0,9.5834131,0.0,0.0,0.0,0.50606158,1.0976444
40.74,0.0,0.0,0.83584845,0.0,0.0,0.0,0.10708611,1.0946265
40.76,0.0,0.0,-22.040972,0.0,0.0,0.0,-0.91290147,1.0946265
40.78,0.0,0.0,0.63155758,0.0,0.0,0.0,0.094966387,1.091015
40.8,0.0,0.0,14.820772,0.0,0.0,0.0,0.74681804,1.091015
40.82,0.0,0.0,15.956028,0.0,0.0,0.0,0.80071475,1.0866618
40.84,0.0,0.0,11.919997,0.0,0.0,0.0,0.61498572,1.0866618
40.86,0.0,0.0,-5.7816153,0.0,0.0,0.0,-0.16779669,1.08044
40.88,0.0,0.0,4.4789405,0.0,0.0,0.0,0.28020421,1.08044
40.9,0.0,0.0,7.1300426,0.0,0.0,0.0,0.39533235,1.0764401
40.92,0.0,0.0,-2.3957181,0.0,0.0,0.0,-0.028018936,1.0764401
40.94,0.0,0.0,-1.1577878,0.0,0.0,0.0,0.026863256,1.073397
40.96,0.0,0.0,-10.623672,0.0,0.0,0.0,-0.38036521,1.073397
40.98,0.0,0.0,5.0157766,0.0,0.0,0.0,0.30456696,1.0706167
41.0,0.0,0.0,3.7370806,0.0,0.0,0.0,0.24536476,1.0706167
41.02,0.0,0.0,-0.98159707,0.0,0.0,0.0,0.035000341,1.0697173
41.04,0.0,0.0,3.5657392,0.0,0.0,0.0,0.24109413,1.0697173
41.06,0.0,0.0,5.3309126,0.0,0.0,0.0,0.31928848,1.0692998
41.08,0.0,0.0,-23.216639,0.0,0.0,0.0,-0.948694,1.0692998
41.1,0.0,0.0,-5.6376867,0.0,0.0,0.0,-0.17806829,1.0694447
41.12,0.0,0.0,-5.4353828,0.0,0.0,0.0,-0.16420568,1.0694447
41.14,0.0,0.0,-2.1984782,0.0,0.0,0.0,-0.018951146,1.0706304
41.16,0.0,0.0,2.0509248,0.0,0.0,0.0,0.16891983,1.0706304
41.18,0.0,0.0,-1.9510388,0.0,0.0,0.0,-0.010370288,1.0743582
41.2,0.0,0.0,6.9083529,0.0,0.0,0.0,0.39689919,1.0743582
41.22,0.0,0.0,9.8034525,0.0,0.0,0.0,0.53204787,1.0794239
41.24,0.0,0.0,7.7392941,0.0,0.0,0.0,0.43661463,1.0794239
41.26,0.0,0.0,-4.0117126,0.0,0.0,0.0,-0.09798174,1.0832839
41.28,0.0,0.0,-3.5790105,0.0,0.0,0.0,-0.08101492,1.0832839
41.3,0.0,0.0,4.6621642,0.0,0.0,0.0,0.28921346,1.0863948
41.32,0.0,0.0,6.9048944,0.0,0.0,0.0,0.39129571,1.0863948
41.34,0.0,0.0,0.47577488,0.0,0.0,0.0,0.097249583,1.0894485
41.36,0.0,0.0,-8.2358713,0.0,0.0,0.0,-0.29495756,1.0894485
41.38,0.0,0.0,-5.4810886,0.0,0.0,0.0,-0.179949,1.0898845
41.4,0.0,0.0,-2.2405548,0.0,0.0,0.0,-0.028090673,1.0898845
41.42,0.0,0.0,10.305129,0.0,0.0,0.0,0.55138321,1.0905355
41.44,0.0,0.0,12.24283,0.0,0.0,0.0,0.64220543,1.0905355
41.46,0.0,0.0,-7.2421465,0.0,0.0,0.0,-0.24772853,1.0909104
41.48,0.0,0.0,-12.586403,0.0,0.0,0.0,-0.49419612,1.0909104
41.5,0.0,0.0,1.9116087,0.0,0.0,0.0,0.16679751,1.0908633
41.52,0.0,0.0,7.5413446,0.0,0.0,0.0,0.42759883,1.0908633
41.54,0.0,0.0,-2.4799359,0.0,0.0,0.0,-0.028004262,1.0910629
41.56,0.0,0.0,-22.72698,0.0,0.0,0.0,-0.93146953,1.0910629
41.58,0.0,0.0,-7.462853,0.0,0.0,0.0,-0.25813357,1.0929911
41.6,0.0,0.0,-17.014448,0.0,0.0,0.0,-0.67653815,1.0929911
41.62,0.0,0.0,-91.530823,0.0,0.0,0.0,-3.763864,1.0960423
41.64,0.0,0.0,-7.4189067,0.0,0.0,0.0,-0.2515893,1.0960423
41.66,0.0,0.0,-20.427149,0.0,0.0,0.0,-0.84043209,1.0994545
41.68,0.0,0.0,-10.781363,0.0,0.0,0.0,-0.40679256,1.0994545
41.7,0.0,0.0,-0.31196511,0.0,0.0,0.0,0.064183653,1.1028527
41.72,0.0,0.0,-4.3314953,0.0,0.0,0.0,-0.11598736,1.1028527
41.74,0.0,0.0,-9.8597546,0.0,0.0,0.0,-0.36838005,1.1050453
41.76,0.0,0.0,-25.905212,0.0,0.0,0.0,-1.0936141,1.1050453
41.78,0.0,0.0,-6.3213959,0.0,0.0,0.0,-0.21238735,1.1063669
41.8,0.0,0.0,5.587409,0.0,0.0,0.0,0.33407662,1.1063669
41.82,0.0,0.0,-10.223284,0.0,0.0,0.0,-0.38373101,1.109217
41.84,0.0,0.0,-25.076782,0.0,0.0,0.0,-1.0328871,1.109217
41.86,0.0,0.0,-3.0126822,0.0,0.0,0.0,-0.061480298,1.1114682
41.88,0.0,0.0,-16.073217,0.0,0.0,0.0,-0.62800194,1.1114682
41.9,0.0,0.0,-69.776543,0.0,0.0,0.0,-2.87389,1.1135865
41.92,0.0,0.0,-25.510679,0.0,0.0,0.0,-1.0173868,1.1135865
41.94,0.0,0.0,9.4890394,0.0,0.0,0.0,0.51025605,1.1156577
41.96,0.0,0.0,-21.286596,0.0,0.0,0.0,-0.85808158,1.1156577
41.98,0.0,0.0,-8.1251307,0.0,0.0,0.0,-0.29085194,1.1164812
42.0,0.0,0.0,7.7808733,0.0,0.0,0.0,0.42679752,1.1164812
42.02,0.0,0.0,4.7457957,0.0,0.0,0.0,0.28673701,1.1156905
42.04,0.0,0.0,-6.2383971,0.0,0.0,0.0,-0.20002027,1.1156905
42.06,0.0,0.0,4.4076481,0.0,0.0,0.0,0.27471808,1.112278
42.08,0.0,0.0,8.3568363,0.0,0.0,0.0,0.45290069,1.112278
42.1,0.0,0.0,-1.3479857,0.0,0.0,0.0,0.01327481,1.1079814
42.12,0.0,0.0,-0.72438508,0.0,0.0,0.0,0.041884086,1.1079814
42.14,0.0,0.0,3.8045878,0.0,0.0,0.0,0.24637698,1.1029189
42.16,0.0,0.0,7.244945,0.0,0.0,0.0,0.40352725,1.1029189
42.18,0.0,0.0,12.908212,0.0,0.0,0.0,0.66401846,1.0978352
42.2,0.0,0.0,14.682955,0.0,0.0,0.0,0.74611551,1.0978352
42.22,0.0,0.0,12.975751,0.0,0.0,0.0,0.66782871,1.0924164
42.24,0.0,0.0,8.8174658,0.0,0.0,0.0,0.47774425,1.0924164
42.26,0.0,0.0,-1.1720499,0.0,0.0,0.0,0.027838165,1.0852377
42.28,0.0,0.0,1.068398,0.0,0.0,0.0,0.12292998,1.0852377
42.3,0.0,0.0,7.5567141,0.0,0.0,0.0,0.41834323,1.0793339
42.32,0.0,0.0,14.70759,0.0,0.0,0.0,0.74944179,1.0793339
42.34,0.0,0.0,16.69545,0.0,0.0,0.0,0.8425974,1.0775549
42.36,0.0,0.0,14.995231,0.0,0.0,0.0,0.76473562,1.0775549
42.38,0.0,0.0,10.573693,0.0,0.0,0.0,0.56030109,1.0784339
42.4,0.0,0.0,-15.28003,0.0,0.0,0.0,-0.60095475,1.0784339
42.42,0.0,0.0,-17.892233,0.0,0.0,0.0,-0.73373172,1.080479
42.44,0.0,0.0,-30.642063,0.0,0.0,0.0,-1.2906008,1.080479
42.46,0.0,0.0,-4.4858685,0.0,0.0,0.0,-0.13164166,1.0824468
42.48,0.0,0.0,-9.9330053,0.0,0.0,0.0,-0.37208489,1.0824468
42.5,0.0,0.0,-28.649431,0.0,0.0,0.0,-1.1927332,1.0829163
42.52,0.0,0.0,-21.985741,0.0,0.0,0.0,-0.87358184,1.0829163
42.54,0.0,0.0,16.524427,0.0,0.0,0.0,0.83905393,1.0822663
42.56,0.0,0.0,15.206268,0.0,0.0,0.0,0.7779749,1.0822663
42.58,0.0,0.0,7.5991955,0.0,0.0,0.0,0.42814514,1.08126
